learner_id,exercise_id,exercise_type,difficulty,score,timestamp
149,327,speaking,hard,41.13958222668027,1694975882
61,174,reading,hard,53.23741068506591,1696227817
88,356,reading,hard,85.40306390772366,1696485035
195,339,writing,easy,86.10415048127633,1695274258
84,170,writing,easy,68.80157382639614,1695006769
86,276,writing,medium,45.52002848224265,1695661427
179,279,speaking,medium,56.79402616446801,1696231712
160,155,writing,easy,85.34457796624267,1693847978
166,167,speaking,easy,83.1630497116499,1695081682
14,260,speaking,easy,71.89476479752294,1695164178
186,162,listening,medium,89.64423229200085,1694913527
168,347,speaking,hard,45.245924789751584,1693686703
81,367,writing,easy,100.0,1695847177
153,398,writing,medium,84.10437114668193,1695564828
197,241,speaking,hard,45.818638571030796,1695894130
152,386,speaking,easy,99.008894884592,1694497341
159,313,speaking,easy,56.62378400653235,1695380627
36,197,reading,medium,57.67415163843101,1693912195
146,392,writing,easy,82.59532786490065,1694884331
175,127,writing,medium,62.06495451739842,1694668642
55,321,reading,medium,62.60970427566538,1695132195
146,129,listening,hard,72.4189951369961,1694001222
163,139,writing,medium,51.075709331954506,1693943081
122,150,speaking,easy,93.40520661467407,1695544781
164,286,writing,medium,91.41346763011693,1695365599
77,239,writing,medium,47.834279868512475,1694393648
98,136,reading,medium,69.66001223316867,1696277190
136,386,speaking,easy,48.56126706836123,1694443806
88,188,writing,medium,58.86269406629364,1694976522
165,305,writing,medium,58.84779949874535,1693696746
118,149,listening,easy,73.32861185444258,1694991342
65,269,writing,easy,85.09278904880651,1693600645
70,379,reading,easy,83.38542173836709,1693964493
105,279,speaking,medium,47.904935843526175,1694218497
147,116,speaking,easy,67.80291376627143,1694755473
108,166,writing,medium,94.09888590261941,1693860173
32,193,speaking,easy,94.6486361082057,1695123156
109,198,listening,medium,44.901748723620535,1693805640
129,233,reading,easy,53.54502981856574,1695991878
144,226,listening,easy,52.57060050127497,1695568655
160,151,speaking,medium,60.696655725737244,1696380803
128,112,speaking,hard,64.917943445272,1693790515
128,337,listening,medium,14.703325103315347,1696119384
142,257,reading,easy,74.57634615063998,1696360097
192,118,reading,hard,45.12867580231925,1695548056
28,135,speaking,medium,42.19755590877764,1694013965
123,389,listening,medium,56.69463026524816,1695007377
40,398,writing,medium,81.84678427276913,1695244607
29,389,listening,medium,76.82117031306089,1695432208
141,397,speaking,hard,61.8069866615746,1694631107
68,245,speaking,hard,36.538374179532056,1696034374
73,298,reading,easy,100.0,1696517364
159,231,listening,easy,100.0,1696223544
83,373,reading,easy,73.93480367198943,1693630683
185,117,listening,hard,52.72743608217977,1694638107
195,249,speaking,medium,69.60636207333562,1694550203
106,254,writing,medium,67.50285602459176,1694943248
126,185,listening,hard,53.2254210998049,1694695742
145,275,listening,hard,39.39491031856999,1694530101
63,349,speaking,medium,70.5084795203277,1694441071
91,136,reading,medium,92.54043111061675,1694062909
68,371,writing,medium,81.46499524535977,1694737022
29,140,listening,easy,87.68968617002972,1693662117
104,216,listening,easy,45.62550969732952,1695485105
85,329,listening,easy,81.95270764162825,1694580013
89,327,speaking,hard,34.483704930671735,1694520803
120,219,reading,easy,75.66255902051371,1694078416
26,265,writing,easy,88.05653126631435,1695010581
114,327,speaking,hard,38.73150998346063,1693815232
63,251,speaking,medium,34.43008853743166,1695291234
197,233,reading,easy,99.84014345270015,1693956748
104,127,writing,medium,41.07486695813122,1694796036
48,325,listening,easy,74.9410012581852,1695443551
62,117,listening,hard,65.93482647193369,1693825396
51,207,speaking,hard,25.50110315375923,1695522746
64,219,reading,easy,54.57485837336034,1694011228
175,238,reading,easy,84.08137296941766,1695876913
67,262,listening,medium,69.68805520836676,1693740367
90,150,speaking,easy,59.37202051641961,1694197067
126,219,reading,easy,100.0,1695399976
154,271,reading,hard,70.85177466467113,1696110453
150,302,speaking,easy,86.49908340263887,1694653409
60,294,writing,medium,40.04177021478864,1695056965
84,142,speaking,easy,80.77345576014102,1695834726
184,247,reading,hard,69.96782784694553,1693903217
17,176,writing,hard,58.979921101337425,1694883000
174,218,reading,easy,80.92328567610646,1694993688
186,362,reading,medium,88.12528863876312,1695128706
81,371,writing,medium,100.0,1696408231
8,201,speaking,medium,80.90332755568946,1694883387
137,149,listening,easy,100.0,1694169198
115,219,reading,easy,71.82384771822058,1693549050
70,106,speaking,medium,79.88043578776723,1694656603
82,173,writing,medium,28.715153542677825,1694829562
154,213,listening,easy,85.32305739855941,1694842538
81,147,writing,medium,55.68724597701961,1695597696
5,265,writing,easy,77.22992120432664,1696519401
47,246,speaking,hard,30.941820904550738,1696111720
5,333,reading,medium,84.74681900475461,1696201968
57,367,writing,easy,76.11610280670769,1693622221
194,356,reading,hard,46.05454834608755,1694082827
90,181,speaking,easy,62.20974248009814,1695062176
52,278,reading,medium,86.28289865931369,1695142509
80,262,listening,medium,90.9954831166982,1694471978
163,364,speaking,hard,31.317485344119767,1696434133
101,241,speaking,hard,48.25204296168536,1693723047
198,305,writing,medium,17.833815209675905,1694742713
170,102,speaking,hard,50.373432640789446,1695882991
51,352,writing,hard,35.00104926364783,1694700058
150,366,listening,easy,77.12931040020672,1696224426
115,356,reading,hard,64.36985538863891,1695268934
15,285,writing,easy,69.16585949633527,1695779454
57,390,writing,medium,35.86457339097332,1695216277
13,340,listening,hard,58.73250768922524,1695254003
162,151,speaking,medium,47.74507083879278,1693728833
138,230,listening,hard,51.574719754283045,1695939984
76,216,listening,easy,100.0,1693979110
53,362,reading,medium,60.00718242862961,1694765829
4,107,reading,easy,100.0,1696296546
50,267,writing,easy,86.85836824039052,1694979633
183,265,writing,easy,56.62728438967202,1696121042
1,344,listening,medium,41.72811894883825,1694757935
167,105,writing,easy,87.89024126424817,1693628421
100,210,listening,medium,38.328417290947606,1694956896
75,264,writing,easy,94.5942710784048,1693995547
94,194,writing,medium,53.47979183947914,1695551436
41,196,writing,hard,47.28112093704115,1693895978
51,252,writing,easy,83.51155915754873,1693630374
128,224,writing,medium,45.86533364864268,1696034377
99,223,listening,easy,88.07391527501133,1694874062
132,375,writing,medium,88.85120582513113,1695098624
151,369,listening,easy,96.85794912860169,1695215172
61,264,writing,easy,99.10458517524165,1694684180
150,107,reading,easy,100.0,1696265391
31,189,speaking,easy,100.0,1695806754
157,321,reading,medium,56.31299349110705,1693921222
49,245,speaking,hard,79.7895032223431,1694612753
35,308,speaking,medium,39.30387113466832,1695867523
128,104,writing,medium,66.88658406942082,1694163327
16,281,speaking,medium,70.81544494461411,1694855770
50,184,speaking,medium,49.557943745307426,1695705016
65,188,writing,medium,49.490960796103295,1695314503
138,324,reading,easy,99.88893622513515,1694239466
21,352,writing,hard,52.694639510695865,1694715635
130,319,writing,easy,39.414661372106025,1695883500
61,114,speaking,easy,85.9475973878385,1695429488
36,329,listening,easy,91.25792868173617,1695286398
193,289,reading,easy,100.0,1693996927
156,302,speaking,easy,66.7906712113387,1696309798
64,383,listening,medium,81.39368674110437,1695640792
138,315,listening,medium,61.53742445145568,1694138460
101,193,speaking,easy,79.45760115404377,1696476242
51,164,speaking,hard,58.31285889342624,1694220105
119,387,reading,easy,47.37568093683532,1694466179
25,340,listening,hard,65.0336690657837,1693881732
100,168,writing,easy,68.74491848469941,1694241960
28,147,writing,medium,77.58788337255719,1694536968
24,204,reading,easy,90.0197540506759,1693694015
161,200,reading,medium,80.59549022410582,1695892543
39,320,speaking,hard,65.45262808088884,1695909399
109,193,speaking,easy,65.50765151084869,1696005417
6,317,reading,medium,55.7869931957041,1695515218
93,220,reading,easy,83.66547625727584,1693866736
126,104,writing,medium,69.11441734385384,1693672245
91,287,reading,easy,60.11872619846663,1694536062
55,253,speaking,medium,91.36374643483785,1695165655
82,365,speaking,easy,57.36458599802316,1694442599
23,221,writing,easy,100.0,1693796739
34,301,writing,medium,60.841914953577046,1694115125
188,388,listening,medium,77.15088096134963,1694457970
14,151,speaking,medium,57.78392463030349,1694782125
55,138,speaking,easy,65.74224224682632,1695697125
67,101,reading,hard,88.74912393962643,1693587647
144,331,writing,medium,38.037152697100204,1693574529
114,229,listening,hard,64.00886342625674,1695276824
12,183,reading,hard,74.0402171209651,1696312651
173,383,listening,medium,88.15618401270258,1694232474
93,361,speaking,medium,49.933564872119035,1695250196
77,268,reading,medium,51.58919853489738,1695390241
34,285,writing,easy,47.18219987036045,1693936904
191,222,listening,easy,62.01902682015662,1694675741
79,346,reading,medium,67.06466711538272,1694650866
35,201,speaking,medium,69.81259212497271,1696309653
87,141,reading,hard,77.24470180653306,1694511291
72,173,writing,medium,61.16343650040383,1693772832
119,271,reading,hard,40.07216076213923,1694626788
138,311,writing,hard,59.21433129451728,1696145322
120,243,writing,hard,30.72259983155083,1695429308
109,345,listening,easy,88.54287324280047,1696126428
89,226,listening,easy,69.15474653497088,1696429445
15,315,listening,medium,76.75447407382752,1694844032
25,110,reading,medium,100.0,1694316595
4,354,writing,easy,73.5237351310621,1695547734
3,331,writing,medium,74.32319179997786,1695526440
106,308,speaking,medium,35.210960762703856,1695643475
83,200,reading,medium,76.9414415711998,1695070933
169,225,speaking,medium,62.43705816102619,1696038834
45,296,reading,medium,85.12998612430658,1693791034
95,240,writing,easy,63.25253046139373,1694441327
25,188,writing,medium,47.86326113347519,1696024356
126,140,listening,easy,89.63951342079035,1695489184
114,299,writing,medium,68.50950972690734,1695397968
30,346,reading,medium,63.844794825929874,1694996647
136,126,listening,easy,99.56155197967854,1696137194
155,350,reading,medium,72.38448380744926,1694622083
136,324,reading,easy,97.99656800542567,1696463786
99,111,listening,easy,82.16026778036138,1695707722
140,165,writing,medium,35.713581407436756,1696005627
11,191,writing,hard,52.03452341275779,1696114704
58,195,speaking,medium,76.61897586728323,1696432606
76,262,listening,medium,79.9370172244135,1696213098
92,110,reading,medium,87.59191312494596,1695854656
24,216,listening,easy,64.2525987330769,1695577997
79,144,writing,hard,88.93146517571375,1695577491
66,303,writing,medium,100.0,1695577460
45,115,listening,medium,78.88421468701581,1694713319
148,364,speaking,hard,42.42260791586615,1694476032
112,143,listening,easy,84.28667701285345,1693859190
67,120,writing,hard,37.263683611468345,1694445452
50,264,writing,easy,61.11704598337164,1696328835
33,195,speaking,medium,56.75998757910948,1694728532
165,334,speaking,medium,88.68759213592553,1695890931
66,179,listening,medium,47.286472026280336,1696026892
58,386,speaking,easy,76.0006689547719,1694226555
64,235,speaking,medium,88.80320776697164,1694702631
58,193,speaking,easy,84.90784891302003,1695028624
88,282,reading,easy,85.80170751340563,1695573480
34,320,speaking,hard,51.05311773940552,1695133550
158,132,reading,hard,43.37788420475891,1694040329
151,251,speaking,medium,67.09067670927517,1695591981
100,119,speaking,easy,65.63481670385654,1696410484
146,346,reading,medium,29.762303938434354,1694455466
30,192,speaking,medium,74.0895120337217,1695501248
70,103,listening,easy,73.59569638112963,1695262924
85,245,speaking,hard,34.868487817625066,1694240749
104,183,reading,hard,66.77875308199671,1693949774
195,359,reading,easy,85.54579953069417,1696300791
110,260,speaking,easy,93.24195229902516,1694748604
26,360,listening,hard,62.720759355754794,1694201925
7,307,speaking,medium,63.15270962877317,1695624220
161,331,writing,medium,61.39272206253898,1694478701
178,234,listening,easy,66.30513694534163,1695057029
192,200,reading,medium,70.8649312840488,1696088473
141,296,reading,medium,42.55478667350428,1693591076
63,232,listening,easy,76.21270984473102,1696001520
88,253,speaking,medium,72.33993310759674,1696449739
111,206,speaking,medium,81.34358675336709,1694874401
30,201,speaking,medium,43.099347438999395,1693909777
73,101,reading,hard,58.91067185191986,1693548328
129,132,reading,hard,82.37668047097436,1694724847
172,202,reading,hard,90.57856219554802,1694450364
174,159,listening,easy,67.92186722610145,1693732713
190,155,writing,easy,77.35455355330603,1694934431
24,322,writing,easy,71.00330755459406,1693958306
109,306,writing,medium,71.67543978620132,1696278283
51,266,speaking,easy,45.447473603799565,1693895534
171,123,reading,easy,52.27317768826289,1695290009
109,351,reading,easy,100.0,1693822521
104,208,listening,easy,98.09330091411275,1695648847
33,158,reading,medium,81.11874622232828,1696035426
122,216,listening,easy,100.0,1695788443
43,254,writing,medium,65.78261709913802,1694435736
150,108,listening,medium,78.49223361882859,1694741427
59,384,writing,hard,50.804529492938144,1696435517
155,386,speaking,easy,62.94206593004884,1695012083
173,237,listening,easy,100.0,1695977599
198,137,speaking,easy,61.99984410680128,1694744425
66,142,speaking,easy,82.54940891442843,1694328828
124,308,speaking,medium,84.36822872284046,1694456191
66,295,speaking,medium,63.434279386728406,1695009543
190,248,reading,hard,93.0454285572343,1694865793
132,272,reading,medium,77.25150273154361,1694230577
182,232,listening,easy,100.0,1695199168
102,156,reading,easy,100.0,1694260045
40,200,reading,medium,58.182429798748565,1695327753
79,140,listening,easy,70.4507977444409,1695476876
74,112,speaking,hard,29.63962962628773,1694923294
126,278,reading,medium,60.848108416103855,1696047365
150,202,reading,hard,22.973692904137742,1695727688
170,113,listening,easy,100.0,1694203414
108,163,writing,easy,98.52320679307374,1693966761
128,199,listening,easy,95.99213127352277,1695234356
17,151,speaking,medium,54.6614423760672,1695850915
15,368,writing,medium,45.59520643914137,1696389906
177,398,writing,medium,86.19371950686144,1693786660
101,179,listening,medium,100.0,1694696261
142,225,speaking,medium,46.731316801431575,1693546050
112,361,speaking,medium,70.59783909390727,1693882690
192,164,speaking,hard,61.08083857664738,1695263675
